X_Block	Y_Block	X	Y	Feature_ID	Reporter_ID	Nucleic_acid_type	Reporter_chr_coords	Composite	Composite_chr_coords
1	1	28	33	2247	A_25_P00010035	miRNA	"[36.3:19:58920526-58920544:+,36.3:19:58931929-58931947:+]"	"hsa-miR-516b-2|MI0003167,hsa-miR-516b-1|MI0003172"	"[36.3:19:58920508-58920592:+,36.3:19:58931911-58932000:+]"
1	1	28	35	2249	A_25_P00010968	miRNA	[36.3:7:129197482-129197498:-]	hsa-miR-182|MI0000272	[36.3:7:129197459-129197568:-]
1	1	28	36	2250	hur_2_22	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	28	37	2251	A_25_P00013475	miRNA	[36.3:11:64415416-64415430:-]	hsa-miR-194-2|MI0000732	[36.3:11:64415403-64415487:-]
1	1	28	38	2252	NC2_00122731	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	28	39	2253	A_25_P00011972	miRNA	[36.3:16:70349814-70349833:-]	hsa-miR-768_DEAD|MI0005117	[36.3:16:70349796-70349899:-]
1	1	28	40	2254	A_25_P00011730	miRNA	[hcmv:hcmv|NC_001347.5:216386-216396:-]	hcmv-miR-US25-2|MI0001685	[hcmv:hcmv|NC_001347.5:216382-216471:-]
1	1	28	41	2255	A_25_P00010628	miRNA	[36.3:14:103653564-103653580:+]	hsa-miR-203|MI0000283	[36.3:14:103653495-103653604:+]
1	1	28	42	2256	A_25_P00012767	miRNA	"[36.3:7:30295965-30295978:+,36.3:7:32739148-32739161:+]"	"hsa-miR-550-1|MI0003600,hsa-miR-550-2|MI0003601"	"[36.3:7:30295935-30296031:+,36.3:7:32739118-32739214:+]"
1	1	28	43	2257	A_25_P00012481	miRNA	[36.3:9:20706127-20706140:+]	hsa-miR-491|MI0003126	[36.3:9:20706104-20706187:+]
1	1	28	44	2258	A_25_P00014824	miRNA	"[36.3:13:90800884-90800895:+,36.3:X:133131940-133131951:-]"	"hsa-miR-17|MI0000071,hsa-miR-106a|MI0000113"	"[36.3:13:90800860-90800943:+,36.3:X:133131894-133131974:-]"
1	1	28	45	2259	A_25_P00014853	miRNA	[36.3:14:100582064-100582079:+]	hsa-miR-381|MI0000789	[36.3:14:100582010-100582084:+]
1	1	28	46	2260	A_25_P00013722	miRNA	[ebv:ebv|NC_007605.1:139391-139408:+]	ebv-miR-BART1|MI0001067	[ebv:ebv|NC_007605.1:139346-139415:+]
1	1	28	47	2261	A_25_P00011441	miRNA	[36.3:1:28847750-28847763:+]	hsa-miR-801_DEAD|MI0005202	[36.3:1:28847698-28847793:+]
1	1	28	48	2262	A_25_P00012735	miRNA	[36.3:4:110629363-110629378:+]	hsa-miR-576|MI0003583	[36.3:4:110629303-110629400:+]
1	1	28	49	2263	A_25_P00013135	miRNA	[36.3:9:95978514-95978533:+]	hsa-let-7f-1|MI0000067	[36.3:9:95978450-95978536:+]
1	1	28	50	2264	A_25_P00010831	miRNA	[36.3:15:68158780-68158792:-]	hsa-miR-629|MI0003643	[36.3:15:68158765-68158861:-]
1	1	28	52	2266	dmr_316_22	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	28	53	2267	A_25_P00013178	miRNA	[36.3:17:1563996-1564013:-]	hsa-miR-22|MI0000078	[36.3:17:1563947-1564031:-]
1	1	28	54	2268	A_25_P00013087	miRNA	[36.3:8:145590216-145590228:-]	hsa-miR-939|MI0005761	[36.3:8:145590172-145590253:-]
1	1	28	55	2269	A_25_P00011854	miRNA	[ebv:ebv|NC_007605.1:148573-148585:+]	ebv-miR-BART13|MI0003735	[ebv:ebv|NC_007605.1:148512-148597:+]
1	1	28	56	2270	A_25_P00013105	miRNA	[36.3:3:191030462-191030479:+]	hsa-miR-944|MI0005769	[36.3:3:191030405-191030492:+]
1	1	28	57	2271	NC2_00092197	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	28	58	2272	A_25_P00012134	miRNA	[36.3:X:150877759-150877778:-]	hsa-miR-224|MI0000301	[36.3:X:150877706-150877786:-]
1	1	28	59	2273	A_25_P00010964	miRNA	[36.3:6:52121749-52121766:+]	hsa-miR-133b|MI0000822	[36.3:6:52121680-52121798:+]
1	1	28	60	2274	A_25_P00010386	miRNA	[36.3:10:104186270-104186288:+]	hsa-miR-146b|MI0003129	[36.3:10:104186259-104186331:+]
1	1	28	61	2275	A_25_P00012101	miRNA	[36.3:18:31738796-31738807:-]	hsa-miR-187|MI0000274	[36.3:18:31738779-31738887:-]
1	1	28	62	2276	A_25_P00013478	miRNA	[36.3:7:99529561-99529572:-]	hsa-miR-106b|MI0000734	[36.3:7:99529552-99529633:-]
1	1	28	63	2277	A_25_P00010439	miRNA	[36.3:11:57165304-57165322:+]	hsa-miR-130a|MI0000448	[36.3:11:57165247-57165335:+]
1	1	28	65	2279	A_25_P00012777	miRNA	[36.3:7:127509231-127509245:+]	hsa-miR-593|MI0003605	[36.3:7:127509149-127509248:+]
1	1	28	66	2280	A_25_P00012071	miRNA	[36.3:11:72003795-72003810:-]	hsa-miR-139|MI0000261	[36.3:11:72003755-72003822:-]
1	1	28	67	2281	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	28	68	2282	A_25_P00011747	miRNA	[ebv:ebv|NC_007605.1:139687-139698:+]	ebv-miR-BART5|MI0003727	[ebv:ebv|NC_007605.1:139661-139749:+]
1	1	28	69	2283	A_25_P00012386	miRNA	[36.3:12:94226361-94226373:+]	hsa-miR-331|MI0000812	[36.3:12:94226327-94226420:+]
1	1	28	70	2284	A_25_P00013493	miRNA	[36.3:4:113788829-113788847:-]	hsa-miR-302a|MI0000738	[36.3:4:113788788-113788856:-]
1	1	28	72	2286	A_25_P00012039	miRNA	"[36.3:1:65296713-65296732:-,36.3:9:4840346-4840365:+]"	"hsa-miR-101-1|MI0000103,hsa-miR-101-2|MI0000739"	"[36.3:1:65296705-65296779:-,36.3:9:4840297-4840375:+]"
1	1	28	73	2287	A_25_P00014886	miRNA	"[36.3:X:146102748-146102762:-,36.3:X:146115110-146115124:-]"	"hsa-miR-513a-1|MI0003191,hsa-miR-513a-2|MI0003192"	"[36.3:X:146102673-146102801:-,36.3:X:146115036-146115162:-]"
1	1	28	74	2288	A_25_P00010682	miRNA	[36.3:8:135886344-135886357:-]	hsa-miR-30d|MI0000255	[36.3:8:135886301-135886370:-]
1	1	28	75	2289	A_25_P00010159	miRNA	[36.3:14:100418048-100418060:+]	hsa-miR-433|MI0001723	[36.3:14:100417976-100418068:+]
1	1	28	76	2290	A_25_P00010125	miRNA	[36.3:14:100598186-100598205:+]	hsa-miR-377|MI0000785	[36.3:14:100598140-100598208:+]
1	1	28	78	2292	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	28	79	2293	A_25_P00012167	miRNA	"[36.3:18:17659671-17659687:-,36.3:20:60572627-60572643:+]"	"hsa-miR-133a-1|MI0000450,hsa-miR-133a-2|MI0000451"	"[36.3:18:17659657-17659744:-,36.3:20:60572564-60572665:+]"
1	1	28	80	2294	A_25_P00013050	miRNA	[36.3:17:30502321-30502336:-]	hsa-miR-923_DEAD|MI0005715	[36.3:17:30502292-30502346:-]
1	1	28	81	2295	A_25_P00012709	miRNA	[36.3:1:153431662-153431673:+]	hsa-miR-92b|MI0003560	[36.3:1:153431592-153431687:+]
1	1	28	82	2296	A_25_P00011347	miRNA	[36.3:X:151312609-151312623:-]	hsa-miR-767|MI0003763	[36.3:X:151312549-151312657:-]
1	1	29	1	2297	A_25_P00010079	miRNA	[36.3:5:159844961-159844978:+]	hsa-miR-146a|MI0000477	[36.3:5:159844937-159845035:+]
1	1	29	2	2298	A_25_P00011388	miRNA	[36.3:2:232745670-232745686:+]	hsa-miR-562|MI0003568	[36.3:2:232745607-232745701:+]
1	1	29	3	2299	A_25_P00013225	miRNA	[36.3:13:90801586-90801601:+]	hsa-miR-92a-1|MI0000093	[36.3:13:90801569-90801646:+]
1	1	29	4	2300	A_25_P00011018	miRNA	[36.3:14:100420806-100420828:+]	hsa-miR-136|MI0000475	[36.3:14:100420792-100420873:+]
1	1	29	6	2302	A_25_P00011878	miRNA	[hcmv:hcmv|NC_001347.5:104029-104041:+]	hcmv-miR-UL70|MI0003688	[hcmv:hcmv|NC_001347.5:104018-104083:+]
1	1	29	7	2303	A_25_P00010073	miRNA	[36.3:21:16834033-16834050:+]	hsa-let-7c|MI0000064	[36.3:21:16834019-16834102:+]
1	1	29	8	2304	A_25_P00014946	miRNA	[36.3:1:200044374-200044385:+]	hsa-miR-1231|MI0006321	[36.3:1:200044362-200044453:+]
1	1	29	9	2305	A_25_P00014136	miRNA	"[36.3:19:58915186-58915196:+,36.3:19:58926094-58926104:+,36.3:19:58934423-58934433:+,36.3:19:58949106-58949116:+]"	"hsa-miR-520d|MI0003164,hsa-miR-518a-1|MI0003170,hsa-miR-518a-2|MI0003173,hsa-miR-527|MI0003179"	"[36.3:19:58915162-58915248:+,36.3:19:58926072-58926156:+,36.3:19:58934399-58934485:+,36.3:19:58949084-58949168:+]"
1	1	29	10	2306	A_25_P00014897	miRNA	[36.3:5:59035249-59035269:-]	hsa-miR-582|MI0003589	[36.3:5:59035189-59035286:-]
1	1	29	11	2307	A_25_P00010531	miRNA	[36.3:14:100420591-100420608:+]	hsa-miR-432|MI0003133	[36.3:14:100420573-100420666:+]
1	1	29	12	2308	A_25_P00013351	miRNA	[36.3:X:45491423-45491439:-]	hsa-miR-222|MI0000299	[36.3:X:45491365-45491474:-]
1	1	29	13	2309	A_25_P00011018	miRNA	[36.3:14:100420806-100420828:+]	hsa-miR-136|MI0000475	[36.3:14:100420792-100420873:+]
1	1	29	14	2310	NC2_00122731	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	29	15	2311	A_25_P00014915	miRNA	[36.3:X:73355147-73355164:-]	hsa-miR-374b|MI0005566	[36.3:X:73355107-73355178:-]
1	1	29	17	2313	A_25_P00012169	miRNA	"[36.3:16:55449950-55449962:+,36.3:3:44130740-44130752:+]"	"hsa-miR-138-2|MI0000455,hsa-miR-138-1|MI0000476"	"[36.3:16:55449931-55450014:+,36.3:3:44130708-44130806:+]"
1	1	29	19	2315	A_25_P00011729	miRNA	[hcmv:hcmv|NC_001347.5:216386-216397:-]	hcmv-miR-US25-2|MI0001685	[hcmv:hcmv|NC_001347.5:216382-216471:-]
1	1	29	20	2316	A_25_P00012296	miRNA	[36.3:20:56826076-56826087:-]	hsa-miR-296|MI0000747	[36.3:20:56826065-56826144:-]
1	1	29	21	2317	A_25_P00011084	miRNA	[36.3:14:100417123-100417136:+]	hsa-miR-431|MI0001721	[36.3:14:100417097-100417210:+]
1	1	29	22	2318	A_25_P00011806	miRNA	[ebv:ebv|NC_007605.1:152756-152768:+]	ebv-miR-BART2|MI0001068	[ebv:ebv|NC_007605.1:152745-152806:+]
1	1	29	23	2319	A_25_P00010126	miRNA	[36.3:14:100598187-100598205:+]	hsa-miR-377|MI0000785	[36.3:14:100598140-100598208:+]
1	1	29	25	2321	A_25_P00014946	miRNA	[36.3:1:200044374-200044385:+]	hsa-miR-1231|MI0006321	[36.3:1:200044362-200044453:+]
1	1	29	27	2323	NC2_00106057	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	29	30	2326	A_25_P00010100	miRNA	[36.3:14:100561147-100561167:+]	hsa-miR-380|MI0000788	[36.3:14:100561107-100561167:+]
1	1	29	31	2327	A_25_P00012209	miRNA	[36.3:19:56888338-56888356:+]	hsa-miR-125a|MI0000469	[36.3:19:56888319-56888404:+]
1	1	29	32	2328	A_25_P00012453	miRNA	[36.3:14:100601410-100601426:+]	hsa-miR-409|MI0001735	[36.3:14:100601390-100601468:+]
1	1	29	33	2329	A_25_P00011387	miRNA	"[36.3:10:24604685-24604701:+,36.3:17:13387603-13387619:-]"	"hsa-miR-603|MI0003616,hsa-miR-548h-3|MI0006413"	"[36.3:10:24604620-24604716:+,36.3:17:13387571-13387688:-]"
1	1	29	34	2330	(-)3xSLv1	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	29	37	2333	A_25_P00010760	miRNA	[36.3:14:100576327-100576345:+]	hsa-miR-654|MI0003676	[36.3:14:100576309-100576389:+]
1	1	29	38	2334	A_25_P00010903	miRNA	[36.3:11:61316548-61316560:-]	hsa-miR-611|MI0003624	[36.3:11:61316543-61316609:-]
1	1	29	39	2335	A_25_P00011418	miRNA	[36.3:6:45273449-45273468:-]	hsa-miR-586|MI0003594	[36.3:6:45273389-45273485:-]
1	1	29	40	2336	A_25_P00011969	miRNA	[36.3:14:100562165-100562182:+]	hsa-miR-758|MI0003757	[36.3:14:100562110-100562197:+]
1	1	29	41	2337	A_25_P00010248	miRNA	[36.3:15:70666677-70666693:+]	hsa-miR-630|MI0003644	[36.3:15:70666612-70666708:+]
1	1	29	42	2338	A_25_P00011046	miRNA	[36.3:19:50834107-50834121:-]	hsa-miR-330|MI0000803	[36.3:19:50834092-50834185:-]
1	1	29	43	2339	A_25_P00011455	miRNA	[36.3:6:126847489-126847505:+]	hsa-miR-588|MI0003597	[36.3:6:126847470-126847552:+]
1	1	29	44	2340	A_25_P00012371	miRNA	[36.3:14:100561845-100561858:+]	hsa-miR-323|MI0000807	[36.3:14:100561822-100561907:+]
1	1	29	45	2341	A_25_P00013453	miRNA	[36.3:19:54695866-54695878:-]	hsa-miR-150|MI0000479	[36.3:19:54695854-54695937:-]
1	1	29	46	2342	A_25_P00011053	miRNA	[36.3:14:30553663-30553679:-]	hsa-miR-624|MI0003638	[36.3:14:30553603-30553699:-]
1	1	29	47	2343	A_25_P00012006	miRNA	[36.3:3:189889327-189889337:+]	hsa-miR-28|MI0000086	[36.3:3:189889263-189889348:+]
1	1	29	48	2344	A_25_P00011420	miRNA	[36.3:6:45273449-45273466:-]	hsa-miR-586|MI0003594	[36.3:6:45273389-45273485:-]
1	1	29	49	2345	A_25_P00012975	miRNA	[36.3:15:43512592-43512609:+]	hsa-miR-147b|MI0005544	[36.3:15:43512540-43512619:+]
1	1	29	50	2346	A_25_P00014895	miRNA	[36.3:4:38546114-38546129:+]	hsa-miR-574|MI0003581	[36.3:4:38546048-38546143:+]
1	1	29	51	2347	A_25_P00013418	miRNA	[36.3:5:148788706-148788721:+]	hsa-miR-143|MI0000459	[36.3:5:148788674-148788779:+]
1	1	29	52	2348	A_25_P00011221	miRNA	[36.3:1:100519402-100519420:+]	hsa-miR-553|MI0003558	[36.3:1:100519385-100519452:+]
1	1	29	53	2349	A_25_P00014955	miRNA	[36.3:6:32032595-32032608:-]	hsa-miR-1236|MI0006326	[36.3:6:32032595-32032696:-]
1	1	29	54	2350	A_25_P00012866	miRNA	[36.3:7:150566516-150566527:+]	hsa-miR-671|MI0003760	[36.3:7:150566440-150566557:+]
1	1	29	55	2351	A_25_P00014943	miRNA	"[36.3:9:139852716-139852724:+,36.3:1:200044377-200044385:+]"	"hsa-miR-602|MI0003615,hsa-miR-1231|MI0006321"	"[36.3:9:139852692-139852789:+,36.3:1:200044362-200044453:+]"
1	1	29	56	2352	A_25_P00012262	miRNA	[36.3:8:22158433-22158445:-]	hsa-miR-320a|MI0000542	[36.3:8:22158420-22158501:-]
1	1	29	57	2353	A_25_P00012230	miRNA	[36.3:14:100590794-100590805:+]	hsa-miR-134|MI0000474	[36.3:14:100590777-100590849:+]
1	1	29	58	2354	A_25_P00010331	miRNA	[36.3:19:58892617-58892633:+]	hsa-miR-525|MI0003152	[36.3:19:58892599-58892683:+]
1	1	29	60	2356	A_25_P00013102	miRNA	[36.3:4:1957928-1957940:-]	hsa-miR-943|MI0005768	[36.3:4:1957909-1958002:-]
1	1	29	61	2357	A_25_P00013483	miRNA	[36.3:1:206041871-206041889:-]	hsa-miR-29c|MI0000735	[36.3:1:206041820-206041907:-]
1	1	29	62	2358	A_25_P00012761	miRNA	[36.3:7:5502030-5502042:-]	hsa-miR-589|MI0003599	[36.3:7:5501976-5502074:-]
1	1	29	63	2359	A_25_P00011405	miRNA	[36.3:20:32517855-32517869:+]	hsa-miR-644|MI0003659	[36.3:20:32517791-32517884:+]
1	1	29	64	2360	A_25_P00014817	miRNA	[36.3:13:49521304-49521324:-]	hsa-miR-15a|MI0000069	[36.3:13:49521256-49521338:-]
1	1	29	66	2362	A_25_P00012320	miRNA	[36.3:14:100447284-100447297:+]	hsa-miR-370|MI0000778	[36.3:14:100447229-100447303:+]
1	1	29	67	2363	A_25_P00014841	miRNA	"[36.3:2:136139489-136139506:+,36.3:3:35761026-35761043:+]"	"hsa-miR-128-1|MI0000447,hsa-miR-128-2|MI0000727"	"[36.3:2:136139437-136139518:+,36.3:3:35760972-35761055:+]"
1	1	29	68	2364	A_25_P00012106	miRNA	[36.3:1:170374579-170374590:-]	hsa-miR-214|MI0000290	[36.3:1:170374561-170374670:-]
1	1	29	69	2365	A_25_P00011985	miRNA	[36.3:19:56887861-56887879:+]	hsa-let-7e|MI0000066	[36.3:19:56887851-56887929:+]
1	1	29	70	2366	A_25_P00012927	miRNA	[36.3:X:144890310-144890330:-]	hsa-miR-891b|MI0005534	[36.3:X:144890263-144890341:-]
1	1	29	71	2367	dmr_3_16	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	29	72	2368	A_25_P00012100	miRNA	[36.3:18:31738796-31738806:-]	hsa-miR-187|MI0000274	[36.3:18:31738779-31738887:-]
1	1	29	73	2369	A_25_P00010263	miRNA	[36.3:16:65793731-65793747:-]	hsa-miR-328|MI0000804	[36.3:16:65793725-65793799:-]
1	1	29	74	2370	A_25_P00012317	miRNA	[36.3:14:100575824-100575842:+]	hsa-miR-376c|MI0000776	[36.3:14:100575780-100575845:+]
1	1	29	75	2371	A_25_P00010589	miRNA	[36.3:17:1899973-1899987:-]	hsa-miR-132|MI0000449	[36.3:17:1899952-1900052:-]
1	1	29	76	2372	A_25_P00011824	miRNA	[kshv:kshv|NC_003409.1:121889-121902:-]	kshv-miR-K12-1|MI0002475	[kshv:kshv|NC_003409.1:121847-121913:-]
1	1	29	77	2373	A_25_P00013977	miRNA	[36.3:20:56826111-56826125:-]	hsa-miR-296|MI0000747	[36.3:20:56826065-56826144:-]
1	1	29	78	2374	A_25_P00013291	miRNA	[36.3:8:135886304-135886322:-]	hsa-miR-30d|MI0000255	[36.3:8:135886301-135886370:-]
1	1	29	81	2377	A_25_P00011373	miRNA	[36.3:22:19718480-19718496:-]	hsa-miR-649|MI0003664	[36.3:22:19718465-19718561:-]
1	1	29	82	2378	NC1_00000215	miRNA	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]	NOMATCH	[36.3:NOMATCH:NOMATCH-NOMATCH:NOMATCH]
1	1	30	1	2379	A_25_P00011284	miRNA	[36.3:5:53283151-53283168:-]	hsa-miR-581|MI0003588	[36.3:5:53283091-53283186:-]
1	1	30	2	2380	A_25_P00013557	miRNA	[36.3:7:129923241-129923260:+]	hsa-miR-335|MI0000816	[36.3:7:129923188-129923281:+]
1	1	30	3	2381	A_25_P00011738	miRNA	[kshv:kshv|NC_003409.1:121455-121471:-]	kshv-miR-K12-4|MI0002482	[kshv:kshv|NC_003409.1:121413-121482:-]
1	1	30	4	2382	A_25_P00013452	miRNA	[36.3:19:54695866-54695877:-]	hsa-miR-150|MI0000479	[36.3:19:54695854-54695937:-]
1	1	30	5	2383	A_25_P00011111	miRNA	[36.3:X:146120212-146120230:-]	hsa-miR-507|MI0003194	[36.3:X:146120194-146120287:-]
1	1	30	6	2384	A_25_P00012790	miRNA	[36.3:12:52714067-52714082:+]	hsa-miR-615|MI0003628	[36.3:12:52714001-52714096:+]
1	1	30	7	2385	A_25_P00012540	miRNA	"[36.3:19:58889477-58889494:+,36.3:19:58901337-58901354:+,36.3:19:58902539-58902556:+,36.3:19:58903830-58903847:+,36.3:19:58921999-58922016:+,36.3:19:58929963-58929980:+]"	"hsa-miR-526b|MI0003150,hsa-miR-526a-1|MI0003157,hsa-miR-520c|MI0003158,hsa-miR-518c|MI0003159,hsa-miR-526a-2|MI0003168,hsa-miR-518d|MI0003171"	"[36.3:19:58889459-58889541:+,36.3:19:58901318-58901402:+,36.3:19:58902519-58902605:+,36.3:19:58903801-58903901:+,36.3:19:58921988-58922052:+,36.3:19:58929943-58930029:+]"
1	1	30	8	2386	A_25_P00011025	miRNA	[36.3:11:28034959-28034973:+]	hsa-miR-610|MI0003623	[36.3:11:28034938-28035033:+]
1	1	30	9	2387	A_25_P00014971	miRNA	[36.3:X:146078963-146078979:-]	hsa-miR-513c|MI0006649	[36.3:X:146078914-146078997:-]
1	1	30	10	2388	A_25_P00014557	miRNA	[36.3:1:170374620-170374637:-]	hsa-miR-214|MI0000290	[36.3:1:170374561-170374670:-]
1	1	30	11	2389	A_25_P00012169	miRNA	"[36.3:16:55449950-55449962:+,36.3:3:44130740-44130752:+]"	"hsa-miR-138-2|MI0000455,hsa-miR-138-1|MI0000476"	"[36.3:16:55449931-55450014:+,36.3:3:44130708-44130806:+]"
1	1	30	12	2390	A_25_P00013180	miRNA	[36.3:19:13808444-13808455:-]	hsa-miR-23a|MI0000079	[36.3:19:13808401-13808473:-]
1	1	30	13	2391	A_25_P00010538	miRNA	[36.3:4:113788971-113788988:-]	hsa-miR-302c|MI0000773	[36.3:4:113788968-113789035:-]
1	1	30	14	2392	A_25_P00010699	miRNA	[36.3:9:130046883-130046903:-]	hsa-miR-199b|MI0000282	[36.3:9:130046821-130046930:-]
1	1	30	15	2393	A_25_P00013749	miRNA	[ebv:ebv|NC_007605.1:147545-147560:+]	ebv-miR-BART11|MI0003733	[ebv:ebv|NC_007605.1:147524-147609:+]
1	1	30	16	2394	A_25_P00010051	miRNA	"[36.3:19:58907390-58907409:+,36.3:19:58916187-58916206:+]"	"hsa-miR-517a|MI0003161,hsa-miR-517b|MI0003165"	"[36.3:19:58907334-58907420:+,36.3:19:58916142-58916208:+]"
1	1	30	17	2395	A_25_P00013146	miRNA	[36.3:13:49521122-49521135:-]	hsa-miR-16-1|MI0000070	[36.3:13:49521110-49521198:-]
1	1	30	18	2396	A_25_P00013719	miRNA	[ebv:ebv|NC_007605.1:139359-139374:+]	ebv-miR-BART1|MI0001067	[ebv:ebv|NC_007605.1:139346-139415:+]
1	1	30	19	2397	A_25_P00012100	miRNA	[36.3:18:31738796-31738806:-]	hsa-miR-187|MI0000274	[36.3:18:31738779-31738887:-]
1	1	30	20	2398	A_25_P00010902	miRNA	[36.3:11:61316548-61316561:-]	hsa-miR-611|MI0003624	[36.3:11:61316543-61316609:-]
1	1	30	21	2399	A_25_P00010490	miRNA	[36.3:19:54695901-54695916:-]	hsa-miR-150|MI0000479	[36.3:19:54695854-54695937:-]
1	1	30	22	2400	A_25_P00013386	miRNA	[36.3:18:54269337-54269357:+]	hsa-miR-122|MI0000442	[36.3:18:54269286-54269370:+]
1	1	30	23	2401	A_25_P00010616	miRNA	[36.3:1:98284235-98284254:-]	hsa-miR-137|MI0000454	[36.3:1:98284214-98284315:-]
1	1	30	25	2403	A_25_P00010288	miRNA	[36.3:19:13846542-13846560:+]	hsa-miR-181c|MI0000271	[36.3:19:13846513-13846622:+]
1	1	30	26	2404	A_25_P00010408	miRNA	[36.3:14:100601443-100601457:+]	hsa-miR-409|MI0001735	[36.3:14:100601390-100601468:+]
1	1	30	28	2406	A_25_P00010104	miRNA	[36.3:14:100559927-100559943:+]	hsa-miR-299|MI0000744	[36.3:14:100559884-100559946:+]
1	1	30	29	2407	A_25_P00011827	miRNA	[kshv:kshv|NC_003409.1:121889-121903:-]	kshv-miR-K12-1|MI0002475	[kshv:kshv|NC_003409.1:121847-121913:-]
1	1	30	30	2408	A_25_P00013588	miRNA	[36.3:10:134911067-134911087:-]	hsa-miR-202|MI0003130	[36.3:10:134911006-134911115:-]
1	1	30	31	2409	A_25_P00011040	miRNA	[36.3:X:146126155-146126171:-]	hsa-miR-508|MI0003195	[36.3:X:146126123-146126237:-]
1	1	30	32	2410	A_25_P00011480	miRNA	[36.3:1:34907802-34907820:-]	hsa-miR-552|MI0003557	[36.3:1:34907787-34907882:-]
1	1	30	33	2411	A_25_P00010680	miRNA	[36.3:6:72170019-72170034:-]	hsa-miR-30a|MI0000088	[36.3:6:72169975-72170045:-]
1	1	30	34	2412	A_25_P00010428	miRNA	[36.3:19:58881590-58881609:+]	hsa-miR-519c|MI0003148	[36.3:19:58881535-58881621:+]
1	1	30	35	2413	A_25_P00012083	miRNA	[36.3:2:176723305-176723325:+]	hsa-miR-10b|MI0000267	[36.3:2:176723277-176723386:+]
1	1	30	37	2415	A_25_P00013090	miRNA	[36.3:16:2261817-2261828:+]	hsa-miR-940|MI0005762	[36.3:16:2261749-2261842:+]
1	1	30	38	2416	A_25_P00010893	miRNA	[36.3:5:95440618-95440633:+]	hsa-miR-583|MI0003590	[36.3:5:95440598-95440672:+]
1	1	30	39	2417	A_25_P00011702	miRNA	[hcmv:hcmv|NC_001347.5:196098-196111:+]	hcmv-miR-US4|MI0003687	[hcmv:hcmv|NC_001347.5:196083-196166:+]
1	1	30	40	2418	A_25_P00010212	miRNA	[36.3:7:129923207-129923225:+]	hsa-miR-335|MI0000816	[36.3:7:129923188-129923281:+]
1	1	30	41	2419	A_25_P00012882	miRNA	[36.3:X:144917051-144917064:-]	hsa-miR-891a|MI0005524	[36.3:X:144917004-144917082:-]
1	1	30	42	2420	A_25_P00013829	miRNA	"[hsv1:hsv1|NC_001806.1:119230-119240:-,hsv1:hsv1|NC_001806.1:7131-7141:+]"	"hsv1-miR-LAT_DEAD|MI0006105,hsv1-miR-LAT_DEAD|MI0006105"	"[hsv1:hsv1|NC_001806.1:119220-119276:+,hsv1:hsv1|NC_001806.1:7095-7151:-]"
1	1	30	43	2421	A_25_P00012338	miRNA	[36.3:14:100558166-100558181:+]	hsa-miR-379|MI0000787	[36.3:14:100558156-100558222:+]
1	1	30	44	2422	A_25_P00013783	miRNA	[ebv:ebv|NC_007605.1:146001-146019:+]	ebv-miR-BART18|MI0004991	[ebv:ebv|NC_007605.1:145932-146050:+]
1	1	30	45	2423	A_25_P00013427	miRNA	[36.3:5:148790456-148790476:+]	hsa-miR-145|MI0000461	[36.3:5:148790402-148790489:+]
1	1	30	46	2424	A_25_P00012090	miRNA	"[36.3:1:197094677-197094690:-,36.3:9:126495834-126495847:+]"	"hsa-miR-181b-1|MI0000270,hsa-miR-181b-2|MI0000683"	"[36.3:1:197094625-197094734:-,36.3:9:126495810-126495898:+]"
1	1	30	47	2425	A_25_P00013776	miRNA	[ebv:ebv|NC_007605.1:145966-145983:+]	ebv-miR-BART18|MI0004991	[ebv:ebv|NC_007605.1:145932-146050:+]
